LineData,School,County,CasesPriorWeek,StudentsPriorWeek,TeachersPriorWeek,StaffPriorWeek,UnknownPriorWeek,SymptomsPriorWeekNo,SymptomsPriorWeekYes,SymptomsPriorWeekUnknown,CasesTotal,StudentsTotal,TeachersTotal,StaffTotal,UnknownTotal,SymptomsTotalYes,SymptomsTotalNo,SymptomsTotalUnknown
PINECREST ELEMENTARY SCHOOL (LITHIA) HILLSBOROUGH 3 3 0 0 0 0 2 1,PINECREST ELEMENTARY SCHOOL (LITHIA),HILLSBOROUGH,,,,,,,,,3,3,0,0,0,0,2,1
PLANT CITY HIGH SCHOOL (PLANT CITY) HILLSBOROUGH 2 2 0 0 0 2 0 0 6 6 0 0 0 6 0 0,PLANT CITY HIGH SCHOOL (PLANT CITY),HILLSBOROUGH,2,2,0,0,0,2,0,0,6,6,0,0,0,6,0,0
PLANT HIGH SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,PLANT HIGH SCHOOL (TAMPA),HILLSBOROUGH,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
PRIDE ELEMENTARY SCHOOL (TAMPA) HILLSBOROUGH 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0,PRIDE ELEMENTARY SCHOOL (TAMPA),HILLSBOROUGH,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
PROGRESS VILLAGE MIDDLE MAGNET SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0,PROGRESS VILLAGE MIDDLE MAGNET SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
RANDALL MIDDLE SCHOOL (LITHIA) HILLSBOROUGH 1 1 0 0 0 1 0 0,RANDALL MIDDLE SCHOOL (LITHIA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
REDDICK ELEMENTARY SCHOOL (WIMAUMA) HILLSBOROUGH 2 2 0 0 0 1 1 0,REDDICK ELEMENTARY SCHOOL (WIMAUMA),HILLSBOROUGH,,,,,,,,,2,2,0,0,0,1,1,0
RIVERHILLS ELEMENTARY MAGNET SCHOOL (TEMPLE TERRACE) HILLSBOROUGH 1 0 0 1 0 1 0 0 3 1 0 2 0 1 1 1,RIVERHILLS ELEMENTARY MAGNET SCHOOL (TEMPLE TERRACE),HILLSBOROUGH,1,0,0,1,0,1,0,0,3,1,0,2,0,1,1,1
RIVERVIEW ACADEMY OF MATH AND SCIENCE (RIVERVIEW) HILLSBOROUGH 1 1 0 0 0 0 1 0,RIVERVIEW ACADEMY OF MATH AND SCIENCE (RIVERVIEW),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,0,1,0
RIVERVIEW HIGH SCHOOL (RIVERVIEW) HILLSBOROUGH 2 1 0 1 0 1 0 1,RIVERVIEW HIGH SCHOOL (RIVERVIEW),HILLSBOROUGH,,,,,,,,,2,1,0,1,0,1,0,1
ROBINSON HIGH SCHOOL (TAMPA) HILLSBOROUGH 1 0 1 0 0 1 0 0 3 2 1 0 0 3 0 0,ROBINSON HIGH SCHOOL (TAMPA),HILLSBOROUGH,1,0,1,0,0,1,0,0,3,2,1,0,0,3,0,0
RUSKIN ELEMENTARY SCHOOL (RUSKIN) HILLSBOROUGH 2 2 0 0 0 1 1 0 4 3 1 0 0 3 1 0,RUSKIN ELEMENTARY SCHOOL (RUSKIN),HILLSBOROUGH,2,2,0,0,0,1,1,0,4,3,1,0,0,3,1,0
SEFFNER ELEMENTARY SCHOOL (SEFFNER) HILLSBOROUGH 1 1 0 0 0 1 0 0,SEFFNER ELEMENTARY SCHOOL (SEFFNER),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
SEMINOLE ELEMENTARY SCHOOL (TAMPA) HILLSBOROUGH 1 0 1 0 0 1 0 0,SEMINOLE ELEMENTARY SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,1,0,1,0,0,1,0,0
SERGEANT PAUL R SMITH MIDDLE SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,SERGEANT PAUL R SMITH MIDDLE SCHOOL (TAMPA),HILLSBOROUGH,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
SHAW ELEMENTARY SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 0 1 0,SHAW ELEMENTARY SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,0,1,0
SHEEHY ELEMENTARY SCHOOL (TAMPA) HILLSBOROUGH 2 2 0 0 0 2 0 0 2 2 0 0 0 2 0 0,SHEEHY ELEMENTARY SCHOOL (TAMPA),HILLSBOROUGH,2,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0
SHIELDS MIDDLE SCHOOL (RUSKIN) HILLSBOROUGH 2 2 0 0 0 1 1 0,SHIELDS MIDDLE SCHOOL (RUSKIN),HILLSBOROUGH,,,,,,,,,2,2,0,0,0,1,1,0
SICKLES HIGH SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 0 0 1 3 3 0 0 0 1 1 1,SICKLES HIGH SCHOOL (TAMPA),HILLSBOROUGH,1,1,0,0,0,0,0,1,3,3,0,0,0,1,1,1
SPOTO HIGH SCHOOL (RIVERVIEW) HILLSBOROUGH 3 2 0 0 1 2 0 1 6 3 0 1 2 4 1 1,SPOTO HIGH SCHOOL (RIVERVIEW),HILLSBOROUGH,3,2,0,0,1,2,0,1,6,3,0,1,2,4,1,1
ST MARY'S EPISCOPAL DAY SCHOOL HILLSBOROUGH 1 1 0 0 0 0 0 1,ST MARY'S EPISCOPAL DAY SCHOOL,HILLSBOROUGH,,,,,,,,,1,1,0,0,0,0,0,1
STEINBRENNER HIGH SCHOOL (LUTZ) HILLSBOROUGH 1 1 0 0 0 1 0 0 6 6 0 0 0 5 1 0,STEINBRENNER HIGH SCHOOL (LUTZ),HILLSBOROUGH,1,1,0,0,0,1,0,0,6,6,0,0,0,5,1,0
STRAWBERRY CREST HIGH SCHOOL (DOVER) HILLSBOROUGH 3 3 0 0 0 2 1 0,STRAWBERRY CREST HIGH SCHOOL (DOVER),HILLSBOROUGH,,,,,,,,,3,3,0,0,0,2,1,0
SUMMERFIELD ELEMENTARY SCHOOL (RIVERVIEW) HILLSBOROUGH 1 1 0 0 0 1 0 0,SUMMERFIELD ELEMENTARY SCHOOL (RIVERVIEW),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
SUNLAKE ACADEMY OF MATH AND SCIENCES (LUTZ) HILLSBOROUGH 1 1 0 0 0 1 0 0,SUNLAKE ACADEMY OF MATH AND SCIENCES (LUTZ),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
TAMPA BAY BOULEVARD ELEMENTARY SCHOOL (TAMPA) HILLSBOROUGH 2 1 0 1 0 1 1 0,TAMPA BAY BOULEVARD ELEMENTARY SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,2,1,0,1,0,1,1,0
TAMPA BAY TECH HIGH SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0,TAMPA BAY TECH HIGH SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
TAMPA CATHOLIC HIGH SCHOOL INC. (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,TAMPA CATHOLIC HIGH SCHOOL INC. (TAMPA),HILLSBOROUGH,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
TAMPA PREPARATORY SCHOOL (TAMPA) HILLSBOROUGH 1 0 0 1 0 1 0 0 2 1 0 1 0 2 0 0,TAMPA PREPARATORY SCHOOL (TAMPA),HILLSBOROUGH,1,0,0,1,0,1,0,0,2,1,0,1,0,2,0,0
THE LEARNING EXPERIENCE (TAMPA) HILLSBOROUGH 1 0 0 1 0 1 0 0,THE LEARNING EXPERIENCE (TAMPA),HILLSBOROUGH,,,,,,,,,1,0,0,1,0,1,0,0
THE UNIVERSITY OF TAMPA HILLSBOROUGH 1 1 0 0 0 1 0 0,THE UNIVERSITY OF TAMPA,HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
THOMPSON ELEMENTARY (RUSKIN) HILLSBOROUGH 1 1 0 0 0 1 0 0 2 2 0 0 0 1 1 0,THOMPSON ELEMENTARY (RUSKIN),HILLSBOROUGH,1,1,0,0,0,1,0,0,2,2,0,0,0,1,1,0
TOMLIN MIDDLE SCHOOL (PLANT CITY) HILLSBOROUGH 3 3 0 0 0 3 0 0,TOMLIN MIDDLE SCHOOL (PLANT CITY),HILLSBOROUGH,,,,,,,,,3,3,0,0,0,3,0,0
TRAPNELL ELEMENTARY SCHOOL (PLANT CITY) HILLSBOROUGH 1 0 1 0 0 1 0 0 3 2 1 0 0 3 0 0,TRAPNELL ELEMENTARY SCHOOL (PLANT CITY),HILLSBOROUGH,1,0,1,0,0,1,0,0,3,2,1,0,0,3,0,0
TRINITY EDUCATION ACADEMY OF CHRISTIAN HOMESCHOOLERS HILLSBOROUGH 1 0 0 0 1 1 0 0,TRINITY EDUCATION ACADEMY OF CHRISTIAN HOMESCHOOLERS,HILLSBOROUGH,,,,,,,,,1,0,0,0,1,1,0,0
TRINITY SCHOOL FOR CHILDREN (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0 3 3 0 0 0 3 0 0,TRINITY SCHOOL FOR CHILDREN (TAMPA),HILLSBOROUGH,1,1,0,0,0,1,0,0,3,3,0,0,0,3,0,0
TURKEY CREEK MIDDLE SCHOOL (PLANT CITY) HILLSBOROUGH 1 1 0 0 0 1 0 0 3 2 0 0 1 3 0 0,TURKEY CREEK MIDDLE SCHOOL (PLANT CITY),HILLSBOROUGH,1,1,0,0,0,1,0,0,3,2,0,0,1,3,0,0
UNIVERSITY OF SOUTH FLORIDA HILLSBOROUGH 1 1 0 0 0 0 1 0,UNIVERSITY OF SOUTH FLORIDA,HILLSBOROUGH,,,,,,,,,1,1,0,0,0,0,1,0
VALRICO ELEMENTARY SCHOOL (VALRICO) HILLSBOROUGH 1 0 0 0 1 0 0 1,VALRICO ELEMENTARY SCHOOL (VALRICO),HILLSBOROUGH,,,,,,,,,1,0,0,0,1,0,0,1
WALDEN LAKE ELEMENTARY SCHOOL (PLANT CITY) HILLSBOROUGH 1 0 0 1 0 1 0 0 2 0 1 1 0 2 0 0,WALDEN LAKE ELEMENTARY SCHOOL (PLANT CITY),HILLSBOROUGH,1,0,0,1,0,1,0,0,2,0,1,1,0,2,0,0
WALKER MIDDLE MAGNET SCHOOL (ODESSA) HILLSBOROUGH 4 3 1 0 0 4 0 0,WALKER MIDDLE MAGNET SCHOOL (ODESSA),HILLSBOROUGH,,,,,,,,,4,3,1,0,0,4,0,0
WEBB MIDDLE SCHOOL (TAMPA) HILLSBOROUGH 3 3 0 0 0 2 1 0,WEBB MIDDLE SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,3,3,0,0,0,2,1,0
WEST UNIVERSITY CHARTER HIGH (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0,WEST UNIVERSITY CHARTER HIGH (TAMPA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
WILLIAMS MIDDLE MAGNET SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 0 1 0,WILLIAMS MIDDLE MAGNET SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,0,1,0
WILSON ELEMENTARY SCHOOL (PLANT CITY) HILLSBOROUGH 1 0 0 1 0 1 0 0,WILSON ELEMENTARY SCHOOL (PLANT CITY),HILLSBOROUGH,,,,,,,,,1,0,0,1,0,1,0,0
WINTHROP CHARTER SCHOOL (RIVERVIEW) HILLSBOROUGH 1 1 0 0 0 1 0 0,WINTHROP CHARTER SCHOOL (RIVERVIEW),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
WOODMONT CHARTER SCHOOL (TEMPLE TERRACE) HILLSBOROUGH 1 1 0 0 0 1 0 0,WOODMONT CHARTER SCHOOL (TEMPLE TERRACE),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
YOUNG MIDDLE MAGNET SCHOOL (TAMPA) HILLSBOROUGH 1 1 0 0 0 1 0 0,YOUNG MIDDLE MAGNET SCHOOL (TAMPA),HILLSBOROUGH,,,,,,,,,1,1,0,0,0,1,0,0
BONIFAY K-8 SCHOOL (BONIFAY) HOLMES 2 2 0 0 0 2 0 0,BONIFAY K-8 SCHOOL (BONIFAY),HOLMES,,,,,,,,,2,2,0,0,0,2,0,0
HOLMES COUNTY HIGH SCHOOL (BONIFAY) HOLMES 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,HOLMES COUNTY HIGH SCHOOL (BONIFAY),HOLMES,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
POPLAR SPRINGS HIGH SCHOOL (GRACEVILLE) HOLMES 1 1 0 0 0 1 0 0,POPLAR SPRINGS HIGH SCHOOL (GRACEVILLE),HOLMES,,,,,,,,,1,1,0,0,0,1,0,0
CITRUS ELEMENTARY SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 1 0 0,CITRUS ELEMENTARY SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,1,0,0,0,1,0,0
DODGERTOWN ELEMENTARY SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 0 1 0,DODGERTOWN ELEMENTARY SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,1,0,0,0,0,1,0
GIFFORD MIDDLE SCHOOL (VERO BEACH) INDIAN RIVER 1 0 0 0 1 1 0 0,GIFFORD MIDDLE SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,0,0,0,1,1,0,0
GLENDALE ELEMENTARY SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 1 0 0,GLENDALE ELEMENTARY SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,1,0,0,0,1,0,0
IMAGINE AT SOUTH VERO (VERO BEACH) INDIAN RIVER 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0,IMAGINE AT SOUTH VERO (VERO BEACH) INDIAN,RIVER,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
INDIAN RIVER ACADEMY (VERO BEACH) INDIAN RIVER 1 0 1 0 0 1 0 0,INDIAN RIVER ACADEMY (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,0,1,0,0,1,0,0
INDIAN RIVER CHARTER HIGH SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 0 1 0,INDIAN RIVER CHARTER HIGH SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,1,0,0,0,0,1,0
LIBERTY MAGNET SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,LIBERTY MAGNET SCHOOL (VERO BEACH) INDIAN,RIVER,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
MASTER'S ACADEMY OF VERO BEACH (VERO BEACH) INDIAN RIVER 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,MASTER'S ACADEMY OF VERO BEACH (VERO BEACH) INDIAN,RIVER,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
NORTH COUNTY CHARTER SCHOOL (VERO BEACH) INDIAN RIVER 1 0 0 0 1 1 0 0,NORTH COUNTY CHARTER SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,0,0,0,1,1,0,0
OSLO MIDDLE SCHOOL (VERO BEACH) INDIAN RIVER 3 3 0 0 0 2 1 0,OSLO MIDDLE SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,3,3,0,0,0,2,1,0
SAINT EDWARD'S SCHOOL (VERO BEACH) INDIAN RIVER 1 0 1 0 0 1 0 0,SAINT EDWARD'S SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,0,1,0,0,1,0,0
SAINT HELEN CATHOLIC SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 0 1 0 4 2 1 0 1 3 1 0,SAINT HELEN CATHOLIC SCHOOL (VERO BEACH) INDIAN,RIVER,1,1,0,0,0,0,1,0,4,2,1,0,1,3,1,0
SEBASTIAN RIVER HIGH SCHOOL (SEBASTIAN) INDIAN RIVER 3 3 0 0 0 0 3 0,SEBASTIAN RIVER HIGH SCHOOL (SEBASTIAN) INDIAN,RIVER,,,,,,,,,3,3,0,0,0,0,3,0
STORM GROVE MIDDLE SCHOOL (VERO BEACH) INDIAN RIVER 1 1 0 0 0 0 1 0,STORM GROVE MIDDLE SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,1,1,0,0,0,0,1,0
TABERNACLE BAPTIST CHRISTIAN SCHOOL (VERO BEACH) INDIAN RIVER 5 4 0 0 1 4 1 0,TABERNACLE BAPTIST CHRISTIAN SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,5,4,0,0,1,4,1,0
VERO BEACH ELEMENTARY SCHOOL (VERO BEACH) INDIAN RIVER 2 1 0 0 1 1 1 0,VERO BEACH ELEMENTARY SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,2,1,0,0,1,1,1,0
VERO BEACH HIGH SCHOOL (VERO BEACH) INDIAN RIVER 2 2 0 0 0 2 0 0,VERO BEACH HIGH SCHOOL (VERO BEACH) INDIAN,RIVER,,,,,,,,,2,2,0,0,0,2,0,0
VERO BEACH HIGH SCHOOL FRESHMEN LEARNING CENTER (VERO BEACH) INDIAN RIVER 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,VERO BEACH HIGH SCHOOL FRESHMEN LEARNING CENTER (VERO BEACH) INDIAN,RIVER,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
COTTONDALE ELEMENTARY SCHOOL (COTTONDALE) JACKSON 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,COTTONDALE ELEMENTARY SCHOOL (COTTONDALE),JACKSON,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
COTTONDALE HIGH SCHOOL (COTTONDALE) JACKSON 22 18 0 2 2 16 3 3,COTTONDALE HIGH SCHOOL (COTTONDALE),JACKSON,,,,,,,,,2,8,0,2,2,6,3,3
HOPE SCHOOL (MARIANNA) JACKSON 1 0 0 0 1 0 0 1,HOPE SCHOOL (MARIANNA),JACKSON,,,,,,,,,1,0,0,0,1,0,0,1
JACKSON ALTERNATIVE SCHOOL (MARIANNA) JACKSON 2 1 0 0 1 2 0 0,JACKSON ALTERNATIVE SCHOOL (MARIANNA),JACKSON,,,,,,,,,2,1,0,0,1,2,0,0
JACKSON DISTRICT OFFICE (MARIANNA) JACKSON 1 0 0 0 1 1 0 0,JACKSON DISTRICT OFFICE (MARIANNA),JACKSON,,,,,,,,,1,0,0,0,1,1,0,0
MALONE SCHOOL (MALONE) JACKSON 1 1 0 0 0 0 0 1,MALONE SCHOOL (MALONE),JACKSON,,,,,,,,,1,1,0,0,0,0,0,1
MARIANNA HIGH SCHOOL (MARIANNA) JACKSON 1 0 0 1 0 1 0 0 12 7 0 2 3 10 0 2,MARIANNA HIGH SCHOOL (MARIANNA),JACKSON,1,0,0,1,0,1,0,0,12,7,0,2,3,10,0,2
MARIANNA K-8 SCHOOL (MARIANNA) JACKSON 4 4 0 0 0 1 2 1,MARIANNA K-8 SCHOOL (MARIANNA),JACKSON,,,,,,,,,4,4,0,0,0,1,2,1
SNEADS ELEMENTARY SCHOOL (SNEADS) JACKSON 1 1 0 0 0 1 0 0,SNEADS ELEMENTARY SCHOOL (SNEADS),JACKSON,,,,,,,,,1,1,0,0,0,1,0,0
JEFFERSON COUNTY HIGH A SOMERSET CHARTER SCHOOL (MONTICELLO) JEFFERSON 2 2 0 0 0 1 1 0,JEFFERSON COUNTY HIGH A SOMERSET CHARTER SCHOOL (MONTICELLO),JEFFERSON,,,,,,,,,2,2,0,0,0,1,1,0
LAFAYETTE ELEMENTARY SCHOOL (MAYO) LAFAYETTE 1 0 1 0 0 1 0 0,LAFAYETTE ELEMENTARY SCHOOL (MAYO),LAFAYETTE,,,,,,,,,1,0,1,0,0,1,0,0
LAFAYETTE HIGH SCHOOL (MAYO) LAFAYETTE 1 1 0 0 0 1 0 0,LAFAYETTE HIGH SCHOOL (MAYO),LAFAYETTE,,,,,,,,,1,1,0,0,0,1,0,0
ASTATULA ELEMENTARY SCHOOL (ASTATULA) LAKE 1 1 0 0 0 1 0 0,ASTATULA ELEMENTARY SCHOOL (ASTATULA),LAKE,,,,,,,,,1,1,0,0,0,1,0,0
BEVERLY SHORES ELEMENTARY SCHOOL (LEESBURG) LAKE 3 3 0 0 0 3 0 0,BEVERLY SHORES ELEMENTARY SCHOOL (LEESBURG),LAKE,,,,,,,,,3,3,0,0,0,3,0,0
CARVER MIDDLE SCHOOL (LEESBURG) LAKE 1 1 0 0 0 0 1 0 2 2 0 0 0 1 1 0,CARVER MIDDLE SCHOOL (LEESBURG),LAKE,1,1,0,0,0,0,1,0,2,2,0,0,0,1,1,0
CLERMONT ELEMENTARY SCHOOL (CLERMONT) LAKE 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,CLERMONT ELEMENTARY SCHOOL (CLERMONT),LAKE,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
EUSTIS HEIGHTS ELEMENTARY SCHOOL (EUSTIS) LAKE 1 1 0 0 0 0 1 0 2 2 0 0 0 0 1 1,EUSTIS HEIGHTS ELEMENTARY SCHOOL (EUSTIS),LAKE,1,1,0,0,0,0,1,0,2,2,0,0,0,0,1,1
EUSTIS MIDDLE SCHOOL (EUSTIS) LAKE 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,EUSTIS MIDDLE SCHOOL (EUSTIS),LAKE,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
FRUITLAND PARK ELEMENTARY SCHOOL (FRUITLAND PARK) LAKE 2 1 0 0 1 0 2 0 4 1 0 0 3 1 3 0,FRUITLAND PARK ELEMENTARY SCHOOL (FRUITLAND PARK),LAKE,2,1,0,0,1,0,2,0,4,1,0,0,3,1,3,0
GRASSY LAKE ELEMENTARY SCHOOL (MINNEOLA) LAKE 2 1 0 0 1 1 1 0 3 1 0 0 2 2 1 0,GRASSY LAKE ELEMENTARY SCHOOL (MINNEOLA),LAKE,2,1,0,0,1,1,1,0,3,1,0,0,2,2,1,0
GROVELAND ELEMENTARY SCHOOL (GROVELAND) LAKE 2 2 0 0 0 1 0 1,GROVELAND ELEMENTARY SCHOOL (GROVELAND),LAKE,,,,,,,,,2,2,0,0,0,1,0,1
H.O.P.E. ACADEMY (GROVELAND) LAKE 1 1 0 0 0 1 0 0,H.O.P.E. ACADEMY (GROVELAND),LAKE,,,,,,,,,1,1,0,0,0,1,0,0
LAKE MINNEOLA HIGH SCHOOL (MINNEOLA) LAKE 2 2 0 0 0 2 0 0,LAKE MINNEOLA HIGH SCHOOL (MINNEOLA),LAKE,,,,,,,,,2,2,0,0,0,2,0,0
LAKE MONTESSORI SCHOOL (LEESBURG) LAKE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,LAKE MONTESSORI SCHOOL (LEESBURG),LAKE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
LEESBURG ELEMENTARY SCHOOL (LEESBURG) LAKE 3 0 0 0 3 3 0 0,LEESBURG ELEMENTARY SCHOOL (LEESBURG),LAKE,,,,,,,,,3,0,0,0,3,3,0,0
LOST LAKE ELEMENTARY SCHOOL (CLERMONT) LAKE 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,LOST LAKE ELEMENTARY SCHOOL (CLERMONT),LAKE,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
MINNEOLA CONVERSION CHARTER SCHOOL (MINNEOLA) LAKE 2 2 0 0 0 2 0 0,MINNEOLA CONVERSION CHARTER SCHOOL (MINNEOLA),LAKE,,,,,,,,,2,2,0,0,0,2,0,0
MONTVERDE ACADEMY (MONTVERDE) LAKE 2 1 0 0 1 1 0 1 9 7 0 0 2 2 0 7,MONTVERDE ACADEMY (MONTVERDE),LAKE,2,1,0,0,1,1,0,1,9,7,0,0,2,2,0,7
OAK PARK MIDDLE SCHOOL (LEESBURG) LAKE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,OAK PARK MIDDLE SCHOOL (LEESBURG),LAKE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
PINECREST ACADEMY FOUR CORNERS (CLERMONT) LAKE 1 1 0 0 0 0 1 0 3 3 0 0 0 2 1 0,PINECREST ACADEMY FOUR CORNERS (CLERMONT),LAKE,1,1,0,0,0,0,1,0,3,3,0,0,0,2,1,0
PINECREST ACADEMY TAVARES (TAVARES) LAKE 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,PINECREST ACADEMY TAVARES (TAVARES),LAKE,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
REAL LIFE CHRISTIAN ACADEMY (CLERMONT) LAKE 2 1 0 0 1 1 1 0,REAL LIFE CHRISTIAN ACADEMY (CLERMONT),LAKE,,,,,,,,,2,1,0,0,1,1,1,0
RIMES EARLY LEARNING & LITERACY CENTER (LEESBURG) LAKE 2 0 1 0 1 2 0 0,RIMES EARLY LEARNING & LITERACY CENTER (LEESBURG),LAKE,,,,,,,,,2,0,1,0,1,2,0,0
ROUND LAKE ELEMENTARY SCHOOL (MOUNT DORA) LAKE 1 1 0 0 0 1 0 0,ROUND LAKE ELEMENTARY SCHOOL (MOUNT DORA),LAKE,,,,,,,,,1,1,0,0,0,1,0,0
SAINT PAUL'S CATHOLIC SCHOOL (LEESBURG) LAKE 3 0 0 0 3 3 0 0,SAINT PAUL'S CATHOLIC SCHOOL (LEESBURG),LAKE,,,,,,,,,3,0,0,0,3,3,0,0
SEMINOLE SPRINGS ELEMENTARY SCHOOL (EUSTIS) LAKE 1 1 0 0 0 1 0 0,SEMINOLE SPRINGS ELEMENTARY SCHOOL (EUSTIS),LAKE,,,,,,,,,1,1,0,0,0,1,0,0
SOUTH LAKE HIGH SCHOOL (GROVELAND) LAKE 2 2 0 0 0 0 2 0 4 4 0 0 0 2 2 0,SOUTH LAKE HIGH SCHOOL (GROVELAND),LAKE,2,2,0,0,0,0,2,0,4,4,0,0,0,2,2,0
TAVARES ELEMENTARY LAKE 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,TAVARES ELEMENTARY,LAKE,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
TAVARES HIGH SCHOOL (TAVARES) LAKE 1 1 0 0 0 1 0 0,TAVARES HIGH SCHOOL (TAVARES),LAKE,,,,,,,,,1,1,0,0,0,1,0,0
TRIANGLE ELEMENTARY SCHOOL (MOUNT DORA) LAKE 1 0 0 0 1 1 0 0 2 1 0 0 1 2 0 0,TRIANGLE ELEMENTARY SCHOOL (MOUNT DORA),LAKE,1,0,0,0,1,1,0,0,2,1,0,0,1,2,0,0
UMATILLA MIDDLE SCHOOL (UMATILLA) LAKE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,UMATILLA MIDDLE SCHOOL (UMATILLA),LAKE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
WINDY HILL MIDDLE SCHOOL (CLERMONT) LAKE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,WINDY HILL MIDDLE SCHOOL (CLERMONT),LAKE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
